[4/24/21 10:52AM]  [ Nandope ] Nandope used command ::object 41200 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::addn 1700 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::tele 1819 4910 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::addn 1700 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::tele 1818 4914 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::addn 1700 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::tele 1822 4913 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::addn 1700 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::tele 1836 4905 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::tele 1840 4901 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::addn 1702 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::addn 1702 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::addn 1702 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::addn 1702 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::addn 1702 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::ddn 1702 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::tele 1841 4895 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::addn 1702 | Player rights = DEVELOPER	
[4/28/21 12:22PM]  [ Nandope ] Nandope used command ::tele 1848 4891 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::addn 1702 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::tele 1852 4897 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::addn 1702 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::tele 1849 4904 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::addn 1702 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::tele 1848 4898 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::tele 1853 4892 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::addn 1702 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::tele 1846 4899 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::tele 1854 4904 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::addn 1702 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::tele 1870 4906 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::addn 1710 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::tele 1872 4912 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::addn 1710 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::tele 1876 4907 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::addn 1710 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::tele 1881 4903 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::addn 1710 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::tele 1888 4909 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::addn 1710 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::tele 1882 4911 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::addn 1710 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::tele 1878 4913 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::addn 1710 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::tele 1884 4916 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::addn 1710 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::tele 1876 4918 | Player rights = DEVELOPER	
[4/28/21 12:23PM]  [ Nandope ] Nandope used command ::addn 1710 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::tele 1876 4901 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::tele 1874 4904 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::tele 1875 4903 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::addn 1710 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::tele 1883 4907 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::tele 1885 4906 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::addn 1710 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::tele 1893 4890 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::tele 1894 4882 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::addn 1739 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::tele 1896 4876 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::addn 1739 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::tele 1901 4876 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::addn 1739 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::tele 1906 4876 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::addn 1739 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::tele 1906 4882 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::addn 1739 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::tele 1911 4879 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::addn 1739 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::tele 1907 4887 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::addn 1739 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::tele 1901 4886 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::addn 1739 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::tele 1900 4881 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::addn 1739 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::tele 1896 4886 | Player rights = DEVELOPER	
[4/28/21 12:24PM]  [ Nandope ] Nandope used command ::addn 1739 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::tele 1900 4876 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::tele 1904 4858 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::addn 1711 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::tele 1909 4855 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::addn 1711 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::tele 1908 4848 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::addn 1711 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::tele 1901 4849 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::addn 1711 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::tele 1900 4855 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::addn 1711 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::tele 1904 4853 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::addn 1711 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::tele 1904 4844 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::addn 1711 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::tele 1899 4845 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::addn 1711 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::tele 1894 4849 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::addn 1711 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::tele 1895 4855 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::addn 1711 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::tele 1906 4848 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::tele 1910 4849 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::tele 1896 4846 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::tele 1888 4834 | Player rights = DEVELOPER	
[4/28/21 12:25PM]  [ Nandope ] Nandope used command ::tele 1885 4829 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::addn 1712 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::tele 1887 4824 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::addn 1712 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::tele 1888 4818 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::addn 1712 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::tele 1879 4819 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::addn 1712 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::tele 1882 4822 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::addn 1712 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::tele 1879 4828 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::addn 1712 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::tele 1880 4833 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::tele 1873 4829 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::addn 1712 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::tele 1875 4823 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::addn 1712 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::tele 1872 4818 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::addn 1712 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::tele 1855 4818 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::addn 1705 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::tele 1853 4824 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::addn 1705 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::tele 1847 4822 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::addn 1705 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::tele 1850 4817 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::addn 1705 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::ad | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::tele 1848 4813 | Player rights = DEVELOPER	
[4/28/21 12:26PM]  [ Nandope ] Nandope used command ::addn 1705 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1844 4817 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::addn 1705 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1840 4812 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::addn 1705 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1838 4819 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::addn 1705 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1841 4822 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1841 4823 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::addn 1705 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1846 4828 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::addn 1705 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1829 4827 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1816 4831 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1832 4827 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1837 4824 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1819 4829 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1815 4832 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::addn 1729 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1818 4836 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::addn 1729 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1814 4841 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::addn 1729 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1810 4836 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::addn 1729 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1810 4830 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::addn 1729 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::tele 1813 4827 | Player rights = DEVELOPER	
[4/28/21 12:27PM]  [ Nandope ] Nandope used command ::addn 1729 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::tele 1805 4828 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::addn 1729 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::tele 1799 4831 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::addn 1729 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::tele 1803 4834 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::addn 1729 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::tele 1805 4839 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::addn 1729 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::tele 1808 4840 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::addn 1729 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::tele 1814 4854 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::tele 1821 4861 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::addn 1721 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::tele 1826 4859 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::addn 1721 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::tele 1832 4859 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::addn 1721 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::tele 1835 4863 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::addn 1721 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::tele 1832 4869 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::addn 1721 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::tele 1828 4866 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::addn 1721 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::tele 1823 4867 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::addn 1721 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::tele 1826 4872 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::addn 1721 | Player rights = DEVELOPER	
[4/28/21 12:28PM]  [ Nandope ] Nandope used command ::tele 1836 4868 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::addn 1721 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::tele 1828 4863 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::tele 1837 4859 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::addn 1721 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::tele 1853 4864 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::tele 1858 4863 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::addn 1703 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::tele 1860 4859 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::addn 1703 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::tele 1866 4858 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::addn 1703 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::tele 1873 4860 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::addn 1703 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::tele 1867 4863 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::addn 1703 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::tele 1862 4866 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::addn 1703 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::tele 1868 4868 | Player rights = DEVELOPER	
[4/28/21 12:29PM]  [ Nandope ] Nandope used command ::addn 1703 | Player rights = DEVELOPER	
